291.0,7.5824e-08,5.1875e-10,5.0273e-07,9.1883e-10,5.8002e-07,166.440
292.0,7.2335e-08,4.9526e-10,4.7981e-07,8.7552e-10,5.5354e-07,167.680
293.0,6.8848e-08,4.7175e-10,4.5688e-07,8.3233e-10,5.2706e-07,168.920
294.0,6.5365e-08,4.4823e-10,4.3396e-07,7.8928e-10,5.0058e-07,170.160
295.0,6.1883e-08,4.2469e-10,4.1103e-07,7.4636e-10,4.7410e-07,171.400
296.0,5.8405e-08,4.0112e-10,3.8809e-07,7.0357e-10,4.4762e-07,172.640
297.0,5.4929e-08,3.7754e-10,3.6515e-07,6.6091e-10,4.2114e-07,173.880
298.0,5.1455e-08,3.5394e-10,3.4222e-07,6.1838e-10,3.9466e-07,175.120
299.0,4.7985e-08,3.3032e-10,3.1927e-07,5.7598e-10,3.6818e-07,176.360
300.0,4.4517e-08,3.0669e-10,2.9633e-07,5.3372e-10,3.4170e-07,177.600
301.0,4.3335e-08,2.9878e-10,2.8859e-07,5.1893e-10,3.3276e-07,178.430
302.0,4.2106e-08,2.9126e-10,2.8091e-07,5.0237e-10,3.2382e-07,179.260
303.0,4.0807e-08,2.8428e-10,2.7329e-07,4.8331e-10,3.1488e-07,180.090
304.0,3.9517e-08,2.7724e-10,2.6567e-07,4.6454e-10,3.0594e-07,180.920
305.0,3.8234e-08,2.7013e-10,2.5804e-07,4.4606e-10,2.9700e-07,181.750
306.0,3.6959e-08,2.6297e-10,2.5040e-07,4.2788e-10,2.8806e-07,182.580
307.0,3.5691e-08,2.5575e-10,2.4275e-07,4.0999e-10,2.7912e-07,183.410
308.0,3.4432e-08,2.4847e-10,2.3510e-07,3.9240e-10,2.7018e-07,184.240
309.0,3.3180e-08,2.4113e-10,2.2743e-07,3.7511e-10,2.6124e-07,185.070
310.0,3.1936e-08,2.3372e-10,2.1976e-07,3.5811e-10,2.5230e-07,185.900
311.0,3.0699e-08,2.2626e-10,2.1209e-07,3.4140e-10,2.4336e-07,186.730
312.0,2.9470e-08,2.1874e-10,2.0440e-07,3.2499e-10,2.3442e-07,187.560
313.0,2.8249e-08,2.1115e-10,1.9670e-07,3.0888e-10,2.2548e-07,188.390
314.0,2.7036e-08,2.0351e-10,1.8900e-07,2.9306e-10,2.1654e-07,189.220
315.0,2.5830e-08,1.9581e-10,1.8129e-07,2.7753e-10,2.0760e-07,190.050
316.0,2.4632e-08,1.8804e-10,1.7357e-07,2.6230e-10,1.9866e-07,190.880
317.0,2.3442e-08,1.8022e-10,1.6585e-07,2.4737e-10,1.8972e-07,191.710
318.0,2.2259e-08,1.7234e-10,1.5811e-07,2.3273e-10,1.8078e-07,192.540
319.0,2.1084e-08,1.6439e-10,1.5037e-07,2.1838e-10,1.7184e-07,193.370
320.0,1.9917e-08,1.5639e-10,1.4262e-07,2.0433e-10,1.6290e-07,194.200
321.0,1.9357e-08,1.5306e-10,1.3917e-07,1.9667e-10,1.5888e-07,194.420
322.0,1.8801e-08,1.4971e-10,1.3572e-07,1.8914e-10,1.5486e-07,194.640
323.0,1.8248e-08,1.4633e-10,1.3226e-07,1.8174e-10,1.5084e-07,194.860
324.0,1.7698e-08,1.4293e-10,1.2880e-07,1.7447e-10,1.4682e-07,195.080
325.0,1.7152e-08,1.3950e-10,1.2534e-07,1.6734e-10,1.4280e-07,195.300
326.0,1.6609e-08,1.3604e-10,1.2188e-07,1.6034e-10,1.3878e-07,195.520
327.0,1.6070e-08,1.3255e-10,1.1841e-07,1.5347e-10,1.3476e-07,195.740
328.0,1.5534e-08,1.2904e-10,1.1493e-07,1.4674e-10,1.3074e-07,195.960
329.0,1.5002e-08,1.2550e-10,1.1146e-07,1.4013e-10,1.2672e-07,196.180
330.0,1.4473e-08,1.2193e-10,1.0797e-07,1.3366e-10,1.2271e-07,196.400
331.0,1.3948e-08,1.1833e-10,1.0449e-07,1.2733e-10,1.1869e-07,196.620
332.0,1.3426e-08,1.1471e-10,1.0100e-07,1.2112e-10,1.1467e-07,196.840
333.0,1.2908e-08,1.1106e-10,9.7512e-08,1.1505e-10,1.1065e-07,197.060
334.0,1.2393e-08,1.0739e-10,9.4017e-08,1.0911e-10,1.0663e-07,197.280
335.0,1.1882e-08,1.0369e-10,9.0519e-08,1.0330e-10,1.0261e-07,197.500
336.0,1.1374e-08,9.9956e-11,8.7017e-08,9.7631e-11,9.8588e-08,197.720
337.0,1.0869e-08,9.6199e-11,8.3511e-08,9.2090e-11,9.4569e-08,197.940
338.0,1.0368e-08,9.2415e-11,8.0002e-08,8.6681e-11,9.0549e-08,198.160
339.0,9.8707e-09,8.8604e-11,7.6489e-08,8.1406e-11,8.6530e-08,198.380
340.0,9.3766e-09,8.4765e-11,7.2973e-08,7.6262e-11,8.2510e-08,198.600
341.0,9.0942e-09,8.2797e-11,7.1081e-08,7.2922e-11,8.0331e-08,200.255
342.0,8.8138e-09,8.0813e-11,6.9187e-08,6.9654e-11,7.8151e-08,201.910
343.0,8.5352e-09,7.8815e-11,6.7292e-08,6.6458e-11,7.5971e-08,203.565
344.0,8.2586e-09,7.6803e-11,6.5394e-08,6.3333e-11,7.3792e-08,205.220
345.0,7.9837e-09,7.4775e-11,6.3494e-08,6.0281e-11,7.1613e-08,206.875
346.0,7.7108e-09,7.2733e-11,6.1593e-08,5.7301e-11,6.9433e-08,208.530
347.0,7.4398e-09,7.0676e-11,5.9689e-08,5.4392e-11,6.7254e-08,210.185
348.0,7.1706e-09,6.8605e-11,5.7784e-08,5.1555e-11,6.5074e-08,211.840
349.0,6.9033e-09,6.6519e-11,5.5877e-08,4.8791e-11,6.2894e-08,213.495
350.0,6.6379e-09,6.4418e-11,5.3968e-08,4.6098e-11,6.0715e-08,215.150
351.0,6.3587e-09,6.2529e-11,5.2072e-08,4.3590e-11,5.8536e-08,216.805
352.0,6.0760e-09,6.0703e-11,5.0179e-08,4.1192e-11,5.6356e-08,218.460
353.0,5.7969e-09,5.8837e-11,4.8283e-08,3.8855e-11,5.4176e-08,220.115
354.0,5.5213e-09,5.6933e-11,4.6383e-08,3.6577e-11,5.1997e-08,221.770
355.0,5.2493e-09,5.4990e-11,4.4480e-08,3.4359e-11,4.9818e-08,223.425
356.0,4.9808e-09,5.3008e-11,4.2573e-08,3.2201e-11,4.7638e-08,225.080
357.0,4.7159e-09,5.0988e-11,4.0662e-08,3.0103e-11,4.5458e-08,226.735
358.0,4.4545e-09,4.8928e-11,3.8748e-08,2.8064e-11,4.3279e-08,228.390
359.0,4.1967e-09,4.6830e-11,3.6831e-08,2.6086e-11,4.1099e-08,230.045
360.0,3.9425e-09,4.4693e-11,3.4909e-08,2.4168e-11,3.8920e-08,231.700
361.0,3.8115e-09,4.3897e-11,3.4055e-08,2.3033e-11,3.7932e-08,234.575
362.0,3.6822e-09,4.3083e-11,3.3199e-08,2.1926e-11,3.6945e-08,237.450
363.0,3.5545e-09,4.2251e-11,3.2341e-08,2.0845e-11,3.5958e-08,240.325
364.0,3.4284e-09,4.1402e-11,3.1481e-08,1.9792e-11,3.4970e-08,243.200
365.0,3.3039e-09,4.0535e-11,3.0620e-08,1.8766e-11,3.3983e-08,246.075
366.0,3.1810e-09,3.9651e-11,2.9757e-08,1.7767e-11,3.2995e-08,248.950
367.0,3.0597e-09,3.8749e-11,2.8893e-08,1.6796e-11,3.2007e-08,251.825
368.0,2.9400e-09,3.7830e-11,2.8027e-08,1.5851e-11,3.1020e-08,254.700
369.0,2.8220e-09,3.6893e-11,2.7159e-08,1.4934e-11,3.0033e-08,257.575
370.0,2.7055e-09,3.5938e-11,2.6290e-08,1.4043e-11,2.9045e-08,260.450
371.0,2.5907e-09,3.4966e-11,2.5419e-08,1.3180e-11,2.8057e-08,263.325
372.0,2.4774e-09,3.3976e-11,2.4547e-08,1.2344e-11,2.7070e-08,266.200
373.0,2.3658e-09,3.2969e-11,2.3673e-08,1.1535e-11,2.6082e-08,269.075
374.0,2.2558e-09,3.1944e-11,2.2797e-08,1.0754e-11,2.5095e-08,271.950
375.0,2.1474e-09,3.0902e-11,2.1920e-08,9.9990e-12,2.4107e-08,274.825
376.0,2.0406e-09,2.9842e-11,2.1041e-08,9.2716e-12,2.3120e-08,277.700
377.0,1.9354e-09,2.8764e-11,2.0160e-08,8.5714e-12,2.2132e-08,280.575
378.0,1.8318e-09,2.7669e-11,1.9278e-08,7.8983e-12,2.1145e-08,283.450
379.0,1.7298e-09,2.6556e-11,1.8394e-08,7.2523e-12,2.0157e-08,286.325
380.0,1.6295e-09,2.5426e-11,1.7509e-08,6.6335e-12,1.9170e-08,289.200
381.0,1.5762e-09,2.5000e-11,1.7116e-08,6.2215e-12,1.8723e-08,293.250
382.0,1.5237e-09,2.4565e-11,1.6722e-08,5.8217e-12,1.8276e-08,297.300
383.0,1.4719e-09,2.4123e-11,1.6328e-08,5.4343e-12,1.7829e-08,301.350
384.0,1.4208e-09,2.3673e-11,1.5933e-08,5.0591e-12,1.7382e-08,305.400
385.0,1.3705e-09,2.3215e-11,1.5537e-08,4.6962e-12,1.6935e-08,309.450
386.0,1.3209e-09,2.2749e-11,1.5141e-08,4.3456e-12,1.6488e-08,313.500
387.0,1.2720e-09,2.2275e-11,1.4743e-08,4.0073e-12,1.6041e-08,317.550
388.0,1.2238e-09,2.1793e-11,1.4345e-08,3.6812e-12,1.5594e-08,321.600
389.0,1.1764e-09,2.1303e-11,1.3946e-08,3.3675e-12,1.5147e-08,325.650
390.0,1.1297e-09,2.0805e-11,1.3547e-08,3.0661e-12,1.4700e-08,329.700
391.0,1.0838e-09,2.0300e-11,1.3147e-08,2.7769e-12,1.4253e-08,333.750
392.0,1.0385e-09,1.9786e-11,1.2746e-08,2.5000e-12,1.3806e-08,337.800
393.0,9.9402e-10,1.9264e-11,1.2344e-08,2.2355e-12,1.3359e-08,341.850
394.0,9.5024e-10,1.8734e-11,1.1941e-08,1.9832e-12,1.2912e-08,345.900
395.0,9.0718e-10,1.8197e-11,1.1538e-08,1.7432e-12,1.2465e-08,349.950
396.0,8.6486e-10,1.7651e-11,1.1134e-08,1.5155e-12,1.2018e-08,354.000
397.0,8.2326e-10,1.7098e-11,1.0730e-08,1.3000e-12,1.1571e-08,358.050
398.0,7.8240e-10,1.6536e-11,1.0324e-08,1.0969e-12,1.1124e-08,362.100
399.0,7.4226e-10,1.5967e-11,9.9182e-09,9.0605e-13,1.0677e-08,366.150
400.0,7.0285e-10,1.5389e-11,9.5114e-09,7.2749e-13,1.0230e-08,370.200
401.0,6.8623e-10,1.5256e-11,9.3661e-09,6.6972e-13,1.0068e-08,371.335
402.0,6.7093e-10,1.5129e-11,9.2195e-09,6.5230e-13,9.9059e-09,372.470
403.0,6.5578e-10,1.4998e-11,9.0728e-09,6.3509e-13,9.7438e-09,373.605
404.0,6.4076e-10,1.4863e-11,8.9259e-09,6.1810e-13,9.5818e-09,374.740
405.0,6.2588e-10,1.4724e-11,8.7788e-09,6.0133e-13,9.4197e-09,375.875
406.0,6.1114e-10,1.4581e-11,8.6317e-09,5.8477e-13,9.2577e-09,377.010
407.0,5.9655e-10,1.4434e-11,8.4844e-09,5.6844e-13,9.0957e-09,378.145
408.0,5.8208e-10,1.4283e-11,8.3370e-09,5.5232e-13,8.9336e-09,379.280
409.0,5.6776e-10,1.4129e-11,8.1894e-09,5.3641e-13,8.7715e-09,380.415
410.0,5.5358e-10,1.3970e-11,8.0417e-09,5.2073e-13,8.6095e-09,381.550
411.0,5.3954e-10,1.3808e-11,7.8938e-09,5.0526e-13,8.4474e-09,382.685
412.0,5.2563e-10,1.3642e-11,7.7459e-09,4.9001e-13,8.2854e-09,383.820
413.0,5.1187e-10,1.3472e-11,7.5978e-09,4.7498e-13,8.1234e-09,384.955
414.0,4.9824e-10,1.3298e-11,7.4495e-09,4.6016e-13,7.9613e-09,386.090
415.0,4.8475e-10,1.3121e-11,7.3011e-09,4.4556e-13,7.7992e-09,387.225
416.0,4.7141e-10,1.2939e-11,7.1526e-09,4.3118e-13,7.6372e-09,388.360
417.0,4.5820e-10,1.2754e-11,7.0040e-09,4.1702e-13,7.4752e-09,389.495
418.0,4.4513e-10,1.2565e-11,6.8552e-09,4.0307e-13,7.3131e-09,390.630
419.0,4.3219e-10,1.2371e-11,6.7063e-09,3.8934e-13,7.1511e-09,391.765
420.0,4.1940e-10,1.2174e-11,6.5572e-09,3.7583e-13,6.9890e-09,392.900
421.0,4.0832e-10,1.2020e-11,6.4328e-09,3.6394e-13,6.8534e-09,397.410
422.0,3.9736e-10,1.1862e-11,6.3083e-09,3.5223e-13,6.7177e-09,401.920
423.0,3.8651e-10,1.1701e-11,6.1836e-09,3.4070e-13,6.5821e-09,406.430
424.0,3.7578e-10,1.1537e-11,6.0589e-09,3.2936e-13,6.4464e-09,410.940
425.0,3.6517e-10,1.1369e-11,5.9340e-09,3.1819e-13,6.3107e-09,415.450
426.0,3.5467e-10,1.1198e-11,5.8091e-09,3.0721e-13,6.1751e-09,419.960
427.0,3.4429e-10,1.1025e-11,5.6840e-09,2.9641e-13,6.0394e-09,424.470
428.0,3.3402e-10,1.0847e-11,5.5588e-09,2.8579e-13,5.9038e-09,428.980
429.0,3.2387e-10,1.0667e-11,5.4335e-09,2.7536e-13,5.7681e-09,433.490
430.0,3.1384e-10,1.0483e-11,5.3080e-09,2.6510e-13,5.6325e-09,438.000
431.0,3.0392e-10,1.0296e-11,5.1825e-09,2.5503e-13,5.4968e-09,442.510
432.0,2.9412e-10,1.0106e-11,5.0568e-09,2.4514e-13,5.3612e-09,447.020
433.0,2.8444e-10,9.9127e-12,4.9311e-09,2.3543e-13,5.2255e-09,451.530
434.0,2.7487e-10,9.7161e-12,4.8052e-09,2.2591e-13,5.0899e-09,456.040
435.0,2.6542e-10,9.5162e-12,4.6792e-09,2.1656e-13,4.9542e-09,460.550
436.0,2.5609e-10,9.3132e-12,4.5531e-09,2.0740e-13,4.8186e-09,465.060
437.0,2.4687e-10,9.1068e-12,4.4269e-09,1.9842e-13,4.6830e-09,469.570
438.0,2.3777e-10,8.8973e-12,4.3005e-09,1.8962e-13,4.5473e-09,474.080
439.0,2.2878e-10,8.6845e-12,4.1741e-09,1.8101e-13,4.4116e-09,478.590
440.0,2.1991e-10,8.4684e-12,4.0475e-09,1.7257e-13,4.2760e-09,483.100
441.0,2.1497e-10,8.3981e-12,3.9916e-09,1.6729e-13,4.2151e-09,485.730
442.0,2.1008e-10,8.3263e-12,3.9357e-09,1.6208e-13,4.1542e-09,488.360
443.0,2.0525e-10,8.2530e-12,3.8797e-09,1.5696e-13,4.0933e-09,490.990
444.0,2.0046e-10,8.1783e-12,3.8237e-09,1.5192e-13,4.0324e-09,493.620
445.0,1.9573e-10,8.1022e-12,3.7676e-09,1.4696e-13,3.9715e-09,496.250
446.0,1.9105e-10,8.0246e-12,3.7114e-09,1.4208e-13,3.9106e-09,498.880
447.0,1.8643e-10,7.9455e-12,3.6552e-09,1.3729e-13,3.8497e-09,501.510
448.0,1.8185e-10,7.8650e-12,3.5990e-09,1.3258e-13,3.7888e-09,504.140
449.0,1.7733e-10,7.7831e-12,3.5427e-09,1.2794e-13,3.7279e-09,506.770
450.0,1.7286e-10,7.6996e-12,3.4864e-09,1.2339e-13,3.6670e-09,509.400
451.0,1.6844e-10,7.6148e-12,3.4300e-09,1.1893e-13,3.6061e-09,512.030
452.0,1.6408e-10,7.5285e-12,3.3735e-09,1.1454e-13,3.5452e-09,514.660
453.0,1.5976e-10,7.4407e-12,3.3170e-09,1.1023e-13,3.4843e-09,517.290
454.0,1.5550e-10,7.3515e-12,3.2605e-09,1.0601e-13,3.4234e-09,519.920
455.0,1.5129e-10,7.2608e-12,3.2039e-09,1.0187e-13,3.3625e-09,522.550
456.0,1.4714e-10,7.1687e-12,3.1472e-09,9.7809e-14,3.3016e-09,525.180
457.0,1.4303e-10,7.0751e-12,3.0905e-09,9.3831e-14,3.2407e-09,527.810
458.0,1.3898e-10,6.9800e-12,3.0338e-09,8.9935e-14,3.1798e-09,530.440
459.0,1.3498e-10,6.8835e-12,2.9770e-09,8.6120e-14,3.1189e-09,533.070
460.0,1.3103e-10,6.7856e-12,2.9201e-09,8.2387e-14,3.0580e-09,535.700
461.0,1.2844e-10,6.7548e-12,2.8926e-09,7.9544e-14,3.0279e-09,535.705
462.0,1.2588e-10,6.7233e-12,2.8650e-09,7.6741e-14,2.9977e-09,535.710
463.0,1.2334e-10,6.6911e-12,2.8375e-09,7.3978e-14,2.9676e-09,535.715
464.0,1.2083e-10,6.6581e-12,2.8099e-09,7.1256e-14,2.9374e-09,535.720
465.0,1.1834e-10,6.6245e-12,2.7822e-09,6.8574e-14,2.9072e-09,535.725
466.0,1.1588e-10,6.5901e-12,2.7546e-09,6.5933e-14,2.8771e-09,535.730
467.0,1.1344e-10,6.5550e-12,2.7269e-09,6.3332e-14,2.8469e-09,535.735
468.0,1.1103e-10,6.5191e-12,2.6992e-09,6.0772e-14,2.8168e-09,535.740
469.0,1.0865e-10,6.4826e-12,2.6715e-09,5.8252e-14,2.7867e-09,535.745
470.0,1.0629e-10,6.4453e-12,2.6437e-09,5.5773e-14,2.7565e-09,535.750
471.0,1.0396e-10,6.4073e-12,2.6159e-09,5.3334e-14,2.7263e-09,535.755
472.0,1.0165e-10,6.3686e-12,2.5881e-09,5.0935e-14,2.6962e-09,535.760
473.0,9.9371e-11,6.3292e-12,2.5603e-09,4.8577e-14,2.6660e-09,535.765
474.0,9.7116e-11,6.2891e-12,2.5324e-09,4.6260e-14,2.6359e-09,535.770
475.0,9.4888e-11,6.2482e-12,2.5046e-09,4.3983e-14,2.6058e-09,535.775
476.0,9.2685e-11,6.2066e-12,2.4767e-09,4.1746e-14,2.5756e-09,535.780
477.0,9.0508e-11,6.1643e-12,2.4487e-09,3.9550e-14,2.5454e-09,535.785
478.0,8.8357e-11,6.1213e-12,2.4208e-09,3.7394e-14,2.5153e-09,535.790
479.0,8.6232e-11,6.0776e-12,2.3928e-09,3.5278e-14,2.4851e-09,535.795
480.0,8.4132e-11,6.0331e-12,2.3648e-09,3.3204e-14,2.4550e-09,535.800
481.0,8.2203e-11,5.9984e-12,2.3409e-09,3.1224e-14,2.4291e-09,536.305
482.0,8.0295e-11,5.9631e-12,2.3169e-09,2.9279e-14,2.4032e-09,536.810
483.0,7.8410e-11,5.9272e-12,2.2929e-09,2.7368e-14,2.3773e-09,537.315
484.0,7.6547e-11,5.8907e-12,2.2689e-09,2.5493e-14,2.3514e-09,537.820
485.0,7.4706e-11,5.8535e-12,2.2449e-09,2.3652e-14,2.3255e-09,538.325
486.0,7.2888e-11,5.8158e-12,2.2209e-09,2.1846e-14,2.2996e-09,538.830
487.0,7.1091e-11,5.7774e-12,2.1968e-09,2.0075e-14,2.2737e-09,539.335
488.0,6.9317e-11,5.7384e-12,2.1727e-09,1.8338e-14,2.2478e-09,539.840
489.0,6.7565e-11,5.6988e-12,2.1486e-09,1.6636e-14,2.2219e-09,540.345
490.0,6.5836e-11,5.6585e-12,2.1245e-09,1.4969e-14,2.1960e-09,540.850
491.0,6.4128e-11,5.6177e-12,2.1003e-09,1.3337e-14,2.1701e-09,541.355
492.0,6.2443e-11,5.5762e-12,2.0761e-09,1.1739e-14,2.1442e-09,541.860
493.0,6.0780e-11,5.5341e-12,2.0520e-09,1.0177e-14,2.1183e-09,542.365
494.0,5.9139e-11,5.4914e-12,2.0277e-09,8.6485e-15,2.0924e-09,542.870
495.0,5.7521e-11,5.4481e-12,2.0035e-09,7.1551e-15,2.0665e-09,543.375
496.0,5.5925e-11,5.4041e-12,1.9792e-09,5.6966e-15,2.0406e-09,543.880
497.0,5.4350e-11,5.3596e-12,1.9550e-09,4.2728e-15,2.0147e-09,544.385
498.0,5.2799e-11,5.3144e-12,1.9307e-09,2.8837e-15,1.9888e-09,544.890
499.0,5.1269e-11,5.2686e-12,1.9063e-09,1.5294e-15,1.9629e-09,545.395
500.0,4.9762e-11,5.2222e-12,1.8820e-09,2.0978e-16,1.9370e-09,545.900
501.0,4.8860e-11,5.1854e-12,1.8586e-09,2.0508e-16,1.9127e-09,548.320
502.0,4.7966e-11,5.1479e-12,1.8353e-09,2.0044e-16,1.8884e-09,550.740
503.0,4.7080e-11,5.1097e-12,1.8119e-09,1.9584e-16,1.8641e-09,553.160
504.0,4.6200e-11,5.0708e-12,1.7885e-09,1.9131e-16,1.8398e-09,555.580
505.0,4.5327e-11,5.0311e-12,1.7651e-09,1.8682e-16,1.8155e-09,558.000
506.0,4.4461e-11,4.9907e-12,1.7417e-09,1.8238e-16,1.7912e-09,560.420
507.0,4.3602e-11,4.9496e-12,1.7183e-09,1.7800e-16,1.7669e-09,562.840
508.0,4.2750e-11,4.9077e-12,1.6949e-09,1.7367e-16,1.7426e-09,565.260
509.0,4.1905e-11,4.8651e-12,1.6715e-09,1.6940e-16,1.7183e-09,567.680
510.0,4.1068e-11,4.8218e-12,1.6481e-09,1.6517e-16,1.6940e-09,570.100
511.0,4.0237e-11,4.7777e-12,1.6247e-09,1.6100e-16,1.6697e-09,572.520
512.0,3.9413e-11,4.7330e-12,1.6012e-09,1.5688e-16,1.6454e-09,574.940
513.0,3.8597e-11,4.6874e-12,1.5778e-09,1.5281e-16,1.6211e-09,577.360
514.0,3.7787e-11,4.6412e-12,1.5544e-09,1.4880e-16,1.5968e-09,579.780
515.0,3.6984e-11,4.5942e-12,1.5309e-09,1.4484e-16,1.5725e-09,582.200
516.0,3.6189e-11,4.5465e-12,1.5075e-09,1.4093e-16,1.5482e-09,584.620
517.0,3.5400e-11,4.4981e-12,1.4840e-09,1.3707e-16,1.5239e-09,587.040
518.0,3.4619e-11,4.4489e-12,1.4605e-09,1.3326e-16,1.4996e-09,589.460
519.0,3.3844e-11,4.3990e-12,1.4370e-09,1.2951e-16,1.4753e-09,591.880
520.0,3.3077e-11,4.3484e-12,1.4136e-09,1.2581e-16,1.4510e-09,594.300
521.0,3.2485e-11,4.3194e-12,1.3973e-09,1.2280e-16,1.4342e-09,596.705
522.0,3.1899e-11,4.2900e-12,1.3811e-09,1.1983e-16,1.4173e-09,599.110
523.0,3.1317e-11,4.2601e-12,1.3649e-09,1.1689e-16,1.4005e-09,601.515
524.0,3.0740e-11,4.2296e-12,1.3486e-09,1.1399e-16,1.3836e-09,603.920
525.0,3.0168e-11,4.1987e-12,1.3324e-09,1.1113e-16,1.3668e-09,606.325
526.0,2.9600e-11,4.1672e-12,1.3161e-09,1.0830e-16,1.3499e-09,608.730
527.0,2.9038e-11,4.1352e-12,1.2999e-09,1.0551e-16,1.3331e-09,611.135
528.0,2.8480e-11,4.1028e-12,1.2836e-09,1.0276e-16,1.3162e-09,613.540
529.0,2.7928e-11,4.0698e-12,1.2673e-09,1.0004e-16,1.2994e-09,615.945
530.0,2.7380e-11,4.0363e-12,1.2511e-09,9.7355e-17,1.2825e-09,618.350
531.0,2.6837e-11,4.0023e-12,1.2348e-09,9.4710e-17,1.2657e-09,620.755
532.0,2.6299e-11,3.9678e-12,1.2185e-09,9.2101e-17,1.2488e-09,623.160
533.0,2.5766e-11,3.9328e-12,1.2022e-09,8.9528e-17,1.2320e-09,625.565
534.0,2.5238e-11,3.8973e-12,1.1860e-09,8.6992e-17,1.2151e-09,627.970
535.0,2.4715e-11,3.8612e-12,1.1697e-09,8.4492e-17,1.1983e-09,630.375
536.0,2.4196e-11,3.8247e-12,1.1534e-09,8.2028e-17,1.1814e-09,632.780
537.0,2.3682e-11,3.7877e-12,1.1371e-09,7.9601e-17,1.1646e-09,635.185
538.0,2.3174e-11,3.7501e-12,1.1208e-09,7.7210e-17,1.1477e-09,637.590
539.0,2.2670e-11,3.7121e-12,1.1045e-09,7.4855e-17,1.1309e-09,639.995
540.0,2.2171e-11,3.6735e-12,1.0882e-09,7.2537e-17,1.1140e-09,642.400
541.0,2.1803e-11,3.6557e-12,1.0781e-09,7.0666e-17,1.1036e-09,643.480
542.0,2.1439e-11,3.6376e-12,1.0681e-09,6.8818e-17,1.0931e-09,644.560
543.0,2.1078e-11,3.6191e-12,1.0580e-09,6.6992e-17,1.0827e-09,645.640
544.0,2.0719e-11,3.6004e-12,1.0479e-09,6.5189e-17,1.0723e-09,646.720
545.0,2.0364e-11,3.5813e-12,1.0379e-09,6.3408e-17,1.0618e-09,647.800
546.0,2.0012e-11,3.5619e-12,1.0278e-09,6.1650e-17,1.0514e-09,648.880
547.0,1.9663e-11,3.5422e-12,1.0178e-09,5.9914e-17,1.0410e-09,649.960
548.0,1.9316e-11,3.5222e-12,1.0077e-09,5.8201e-17,1.0305e-09,651.040
549.0,1.8973e-11,3.5019e-12,9.9761e-10,5.6510e-17,1.0201e-09,652.120
550.0,1.8633e-11,3.4813e-12,9.8754e-10,5.4842e-17,1.0097e-09,653.200
551.0,1.8296e-11,3.4603e-12,9.7746e-10,5.3196e-17,9.9922e-10,654.280
552.0,1.7962e-11,3.4391e-12,9.6738e-10,5.1573e-17,9.8878e-10,655.360
553.0,1.7631e-11,3.4175e-12,9.5730e-10,4.9973e-17,9.7835e-10,656.440
554.0,1.7303e-11,3.3956e-12,9.4722e-10,4.8395e-17,9.6791e-10,657.520
555.0,1.6977e-11,3.3734e-12,9.3713e-10,4.6839e-17,9.5747e-10,658.600
556.0,1.6655e-11,3.3509e-12,9.2704e-10,4.5306e-17,9.4704e-10,659.680
557.0,1.6336e-11,3.3280e-12,9.1695e-10,4.3796e-17,9.3660e-10,660.760
558.0,1.6020e-11,3.3049e-12,9.0685e-10,4.2308e-17,9.2617e-10,661.840
559.0,1.5707e-11,3.2814e-12,8.9675e-10,4.0843e-17,9.1573e-10,662.920
560.0,1.5397e-11,3.2576e-12,8.8665e-10,3.9400e-17,9.0530e-10,664.000
561.0,1.5141e-11,3.2443e-12,8.7947e-10,3.8106e-17,8.9785e-10,664.315
562.0,1.4886e-11,3.2308e-12,8.7228e-10,3.6828e-17,8.9039e-10,664.630
563.0,1.4634e-11,3.2170e-12,8.6509e-10,3.5567e-17,8.8294e-10,664.945
564.0,1.4383e-11,3.2030e-12,8.5790e-10,3.4321e-17,8.7548e-10,665.260
565.0,1.4135e-11,3.1888e-12,8.5071e-10,3.3092e-17,8.6803e-10,665.575
566.0,1.3889e-11,3.1743e-12,8.4351e-10,3.1878e-17,8.6057e-10,665.890
567.0,1.3646e-11,3.1597e-12,8.3632e-10,3.0681e-17,8.5312e-10,666.205
568.0,1.3404e-11,3.1448e-12,8.2912e-10,2.9500e-17,8.4566e-10,666.520
569.0,1.3165e-11,3.1297e-12,8.2192e-10,2.8335e-17,8.3821e-10,666.835
570.0,1.2927e-11,3.1143e-12,8.1472e-10,2.7186e-17,8.3075e-10,667.150
571.0,1.2692e-11,3.0988e-12,8.0751e-10,2.6053e-17,8.2329e-10,667.465
572.0,1.2459e-11,3.0830e-12,8.0031e-10,2.4937e-17,8.1584e-10,667.780
573.0,1.2228e-11,3.0669e-12,7.9310e-10,2.3836e-17,8.0838e-10,668.095
574.0,1.2000e-11,3.0507e-12,7.8589e-10,2.2751e-17,8.0093e-10,668.410
575.0,1.1773e-11,3.0342e-12,7.7868e-10,2.1683e-17,7.9347e-10,668.725
576.0,1.1549e-11,3.0176e-12,7.7146e-10,2.0631e-17,7.8602e-10,669.040
577.0,1.1327e-11,3.0007e-12,7.6425e-10,1.9594e-17,7.7856e-10,669.355
578.0,1.1107e-11,2.9835e-12,7.5703e-10,1.8574e-17,7.7111e-10,669.670
579.0,1.0889e-11,2.9662e-12,7.4981e-10,1.7570e-17,7.6366e-10,669.985
580.0,1.0673e-11,2.9486e-12,7.4259e-10,1.6582e-17,7.5620e-10,670.300
581.0,1.0482e-11,2.9370e-12,7.3693e-10,1.5644e-17,7.5034e-10,670.275
